fp_ampl1;fp_ampl2;fp_ampl3;std_noise;CIRpower;RXPACC;fpindex;RX_power;FP_power;Pd;Pr;estimated_range;real_rng;label;location_from;location_to;msid;bias;rng_wo_bias;error;error_nobias;env;
220;393;288;20;145,9596527;101;725;-89,009;-107,265;18,256;1,205102855;7,631;6,103;1;esl;hw;663;0,007897018;7,623102982;1,520102982;1,528;eslhw;
319;433;264;20;151,0194281;101;726;-88,861;-106,276;17,415;1,195980239;7,351;6,103;1;esl;hw;663;0,004929372;7,346070628;1,243070628;1,248;eslhw;
227;446;303;24;145,0216431;101;724;-89,037;-106,482;17,445;1,195929782;6,864;6,103;1;esl;hw;663;-0,000562587;6,864562587;0,761562587;0,761;eslhw;
147;352;418;24;140,971987;101;732;-89,16;-106,771;17,611;1,19752131;6,879;6,103;1;esl;hw;663;-0,000386822;6,879386822;0,776386822;0,776;eslhw;
4115;4528;2924;40;1211,247298;101;747;-79,819;-85,2;5,381;1,067415026;3,201;3,289;0;hw;hw;666;-0,061009996;3,262009996;-0,026990004;-0,088;hwhw;
1926;4865;4268;52;1180,138072;101;744;-79,932;-85,237;5,305;1,066368914;3,209;3,289;0;hw;hw;666;-0,060828688;3,269828688;-0,019171312;-0,08;hwhw;
1718;4719;4356;48;1211,247298;101;747;-79,819;-85,372;5,553;1,069569902;3,201;3,289;0;hw;hw;666;-0,061009996;3,262009996;-0,026990004;-0,088;hwhw;
4588;4767;2790;40;1245,181963;101;745;-79,699;-84,703;5,004;1,062786233;3,216;3,289;0;hw;hw;666;-0,060670254;3,276670254;-0,012329746;-0,073;hwhw;
3700;4920;3431;40;1229,229067;101;747;-79,755;-84,865;5,11;1,064071218;3,214;3,289;0;hw;hw;666;-0,060715501;3,274715501;-0,014284499;-0,075;hwhw;
3736;4512;2940;40;1188,04481;101;749;-79,903;-85,495;5,592;1,069984857;3,197;3,289;0;hw;hw;666;-0,061100747;3,258100747;-0,030899253;-0,092;hwhw;
3361;4813;3513;44;1219,081726;101;744;-79,791;-85,123;5,332;1,066824579;3,2;3,289;0;hw;hw;666;-0,061032678;3,261032678;-0,027967322;-0,089;hwhw;
4300;4658;2869;40;1133,007595;101;745;-80,109;-84,976;4,867;1,060754722;3,216;3,289;0;hw;hw;666;-0,060670254;3,276670254;-0,012329746;-0,073;hwhw;
1937;4848;4228;40;1128,061614;101;746;-80,128;-85,281;5,153;1,064309605;3,232;3,289;0;hw;hw;666;-0,060308858;3,292308858;0,003308858;-0,057;hwhw;
1354;4241;4120;36;1177,152749;101;748;-79,943;-86,168;6,225;1,077867981;3,223;3,289;0;hw;hw;666;-0,060512017;3,283512017;-0,005487983;-0,066;hwhw;
3121;5074;3898;56;1275,066458;101;747;-79,596;-84,778;5,182;1,065103774;3,188;3,289;0;hw;hw;666;-0,061305171;3,249305171;-0,039694829;-0,101;hwhw;
1829;4306;3834;40;1169,049287;101;745;-79,973;-86,193;6,22;1,077776249;3,21;3,289;0;hw;hw;666;-0,060806042;3,270806042;-0,018193958;-0,079;hwhw;
1290;4609;4306;40;1199,037653;101;750;-79,863;-85,651;5,788;1,072474112;3,223;3,289;0;hw;hw;666;-0,060512017;3,283512017;-0,005487983;-0,066;hwhw;
3088;4996;3696;44;1122,103253;101;747;-80,151;-84,999;4,848;1,060485833;3,216;3,289;0;hw;hw;666;-0,060670254;3,276670254;-0,012329746;-0,073;hwhw;
3126;4478;3170;44;1167,16652;101;745;-79,98;-85,819;5,839;1,073005751;3,216;3,289;0;hw;hw;666;-0,060670254;3,276670254;-0,012329746;-0,073;hwhw;
2503;4936;3974;44;1226,966828;101;749;-79,763;-85,159;5,396;1,067650414;3,192;3,289;0;hw;hw;666;-0,061214276;3,253214276;-0,035785724;-0,097;hwhw;
2696;4500;3384;48;1188,04481;101;745;-79,903;-85,919;6,016;1,075291291;3,203;3,289;0;hw;hw;666;-0,060964645;3,263964645;-0,025035355;-0,086;hwhw;
4266;4595;2645;48;1190,235286;101;745;-79,895;-85,169;5,274;1,06601164;3,202;3,289;0;hw;hw;666;-0,060987319;3,262987319;-0,026012681;-0,087;hwhw;
4253;4487;2548;44;1184,221172;101;745;-79,917;-85,322;5,405;1,067632669;3,217;3,289;0;hw;hw;666;-0,060647637;3,277647637;-0,011352363;-0,072;hwhw;
1739;4596;4237;44;1234,050184;101;746;-79,738;-85,583;5,845;1,073302566;3,217;3,289;0;hw;hw;666;-0,060647637;3,277647637;-0,011352363;-0,072;hwhw;
2561;5027;4045;44;1131,182874;101;744;-80,116;-84,996;4,88;1,060911678;3,188;3,289;0;hw;hw;666;-0,061305171;3,249305171;-0,039694829;-0,101;hwhw;
3333;4884;3484;40;1207,071014;101;749;-79,834;-85,096;5,262;1,065911767;3,197;3,289;0;hw;hw;666;-0,061100747;3,258100747;-0,030899253;-0,092;hwhw;
2911;5052;3941;44;1229,229067;101;746;-79,755;-84,877;5,122;1,064221679;3,197;3,289;0;hw;hw;666;-0,061100747;3,258100747;-0,030899253;-0,092;hwhw;
1843;4934;4509;40;1256,99289;101;744;-79,658;-85,007;5,349;1,067149564;3,205;3,289;0;hw;hw;666;-0,06091931;3,26591931;-0,02308069;-0,084;hwhw;
1309;4278;4166;44;1167,16652;101;747;-79,98;-86,101;6,121;1,076531633;3,2;3,289;0;hw;hw;666;-0,061032678;3,261032678;-0,027967322;-0,089;hwhw;
2548;4969;4021;40;1174,98635;101;750;-79,951;-85,073;5,122;1,064064239;3,21;3,289;0;hw;hw;666;-0,060806042;3,270806042;-0,018193958;-0,079;hwhw;
4121;4514;2814;40;1167,973048;101;749;-79,977;-85,267;5,29;1,066144016;3,203;3,289;0;hw;hw;666;-0,060964645;3,263964645;-0,025035355;-0,086;hwhw;
1843;4563;4086;40;1186,951084;101;745;-79,907;-85,707;5,8;1,072584379;3,192;3,289;0;hw;hw;666;-0,061214276;3,253214276;-0,035785724;-0,097;hwhw;
3953;4995;3318;44;1232,062733;101;745;-79,745;-84,701;4,956;1,062148097;3,188;3,289;0;hw;hw;666;-0,061305171;3,249305171;-0,039694829;-0,101;hwhw;
3260;5112;3878;48;1256,99289;101;748;-79,658;-84,683;5,025;1,063082176;3,202;3,289;0;hw;hw;666;-0,060987319;3,262987319;-0,026012681;-0,087;hwhw;
2887;4746;3557;48;1202,078477;101;748;-79,852;-85,44;5,588;1,069979462;3,209;3,289;0;hw;hw;666;-0,060828688;3,269828688;-0,019171312;-0,08;hwhw;
3505;4909;3360;44;1209,018152;101;746;-79,827;-85,043;5,216;1,065341301;3,205;3,289;0;hw;hw;666;-0,06091931;3,26591931;-0,02308069;-0,084;hwhw;
4421;4885;3035;44;1169,049287;101;749;-79,973;-84,614;4,641;1,058032086;3,216;3,289;0;hw;hw;666;-0,060670254;3,276670254;-0,012329746;-0,073;hwhw;
2127;4873;4312;40;1186,951084;101;746;-79,907;-85,118;5,211;1,06521331;3,189;3,289;0;hw;hw;666;-0,061282441;3,250282441;-0,038717559;-0,1;hwhw;
3948;4372;2724;44;1158,064694;101;744;-80,014;-85,581;5,567;1,069575324;3,202;3,289;0;hw;hw;666;-0,060987319;3,262987319;-0,026012681;-0,087;hwhw;
2516;4840;3915;48;1189,139543;101;749;-79,899;-85,286;5,387;1,067422621;3,189;3,289;0;hw;hw;666;-0,061282441;3,250282441;-0,038717559;-0,1;hwhw;
4228;4655;2997;44;1215,158198;101;744;-79,805;-84,966;5,161;1,064670133;3,214;3,289;0;hw;hw;666;-0,060715501;3,274715501;-0,014284499;-0,075;hwhw;
3829;5059;3596;44;1151,947857;101;751;-80,037;-84,568;4,531;1,056611317;3,188;3,289;0;hw;hw;666;-0,061305171;3,249305171;-0,039694829;-0,101;hwhw;
1066;4703;4616;44;1153,009329;101;744;-80,033;-85,336;5,303;1,066260168;3,209;3,289;0;hw;hw;666;-0,060828688;3,269828688;-0,019171312;-0,08;hwhw;
3189;4970;3697;48;1204,017561;101;746;-79,845;-84,965;5,12;1,064124241;3,203;3,289;0;hw;hw;666;-0,060964645;3,263964645;-0,025035355;-0,086;hwhw;
2437;4952;4161;56;1229,229067;101;747;-79,755;-85,034;5,279;1,066190208;3,216;3,289;0;hw;hw;666;-0,060670254;3,276670254;-0,012329746;-0,073;hwhw;
6381;6059;3478;52;1161,001608;101;747;-80,003;-82,306;2,303;1,028786421;10,033;9,991;0;hw;hw;669;0,028733893;10,00426611;0,013266107;0,042;hwhw;
6191;6432;4834;52;1138,237321;101;750;-80,089;-81,695;1,606;1,020052691;10,026;9,991;0;hw;hw;669;0,028683282;9,997316718;0,006316718;0,035;hwhw;
5819;6204;4910;52;1069,135675;101;751;-80,361;-81,983;1,622;1,02018392;10,026;9,991;0;hw;hw;669;0,028683282;9,997316718;0,006316718;0,035;hwhw;
6050;6462;5397;48;1158,064694;101;745;-80,014;-81,512;1,498;1,018721724;10,018;9,991;0;hw;hw;669;0,02862538;9,98937462;-0,00162538;0,027;hwhw;
5707;6489;5499;48;1141,123952;101;744;-80,078;-81,618;1,54;1,01923125;10,022;9,991;0;hw;hw;669;0,028654339;9,993345661;0,002345661;0,031;hwhw;
6053;6548;5501;48;1186,13145;101;751;-79,91;-81,421;1,511;1,018908772;10,024;9,991;0;hw;hw;669;0,028668813;9,995331187;0,004331187;0,033;hwhw;
5795;6496;5885;48;1188,04481;101;751;-79,903;-81,396;1,493;1,018685156;10,026;9,991;0;hw;hw;669;0,028683282;9,997316718;0,006316718;0,035;hwhw;
5218;6567;6259;48;1197,106589;101;746;-79,87;-81,431;1,561;1,019544259;10,033;9,991;0;hw;hw;669;0,028733893;10,00426611;0,013266107;0,042;hwhw;
5130;6567;6159;44;1147,183313;101;747;-80,055;-81,517;1,462;1,018262445;10,01;9,991;0;hw;hw;669;0,02856741;9,98143259;-0,00956741;0,019;hwhw;
6412;6171;3806;44;1155,135208;101;745;-80,025;-82,109;2,084;1,026041862;10,039;9,991;0;hw;hw;669;0,028777233;10,01022277;0,019222767;0,048;hwhw;
6153;5995;3854;40;1125,985561;101;749;-80,136;-82,349;2,213;1,027615554;10,064;9,991;0;hw;hw;669;0,028957418;10,03504258;0,044042582;0,073;hwhw;
5957;6036;4735;48;1084,008834;101;745;-80,301;-82,079;1,778;1,022141692;10,016;9,991;0;hw;hw;669;0,028610893;9,987389107;-0,003610893;0,025;hwhw;
5347;6523;6147;44;1180,953564;101;746;-79,929;-81,455;1,526;1,019091944;10,015;9,991;0;hw;hw;669;0,028603649;9,986396351;-0,004603649;0,024;hwhw;
5866;6008;5276;48;1088,009835;101;745;-80,285;-81,899;1,614;1,020103382;10,018;9,991;0;hw;hw;669;0,02862538;9,98937462;-0,00162538;0,027;hwhw;
5626;6493;5642;48;1131,964537;101;745;-80,113;-81,588;1,475;1,018411494;10,03;9,991;0;hw;hw;669;0,028712209;10,00128779;0,010287791;0,039;hwhw;
6261;6395;4708;52;1140,073422;101;745;-80,082;-81,729;1,647;1,020566419;10,03;9,991;0;hw;hw;669;0,028712209;10,00128779;0,010287791;0,039;hwhw;
5860;6003;5341;44;1091,020275;101;750;-80,273;-81,874;1,601;1,01994444;10,03;9,991;0;hw;hw;669;0,028712209;10,00128779;0,010287791;0,039;hwhw;
5698;6487;6023;52;1174,98635;101;751;-79,951;-81,38;1,429;1,017873447;10,024;9,991;0;hw;hw;669;0,028668813;9,995331187;0,004331187;0,033;hwhw;
6295;6244;4707;44;1150,092632;101;749;-80,044;-81,793;1,749;1,021850482;9,998;9,991;0;hw;hw;669;0,028480332;9,969519668;-0,021480332;0,007;hwhw;
5458;6511;6065;44;1167,973048;101;750;-79,977;-81,453;1,476;1,018455306;10,022;9,991;0;hw;hw;669;0,028654339;9,993345661;0,002345661;0,031;hwhw;
6133;6360;5490;44;1178,237447;101;746;-79,939;-81,484;1,545;1,019327237;10,016;9,991;0;hw;hw;669;0,028610893;9,987389107;-0,003610893;0,025;hwhw;
6304;5979;3464;44;1165,018499;101;747;-79,988;-82,406;2,418;1,030229534;10,039;9,991;0;hw;hw;669;0,028777233;10,01022277;0,019222767;0,048;hwhw;
6510;6360;3814;44;1210,132212;101;751;-79,823;-81,941;2,118;1,026533706;10,015;9,991;0;hw;hw;669;0,028603649;9,986396351;-0,004603649;0,024;hwhw;
5670;6363;5489;44;1103,14556;101;748;-80,225;-81,707;1,482;1,018473045;9,998;9,991;0;hw;hw;669;0,028480332;9,969519668;-0,021480332;0,007;hwhw;
6014;6506;5526;44;1129,101076;101;745;-80,124;-81,45;1,326;1,016549349;10,01;9,991;0;hw;hw;669;0,02856741;9,98143259;-0,00956741;0,019;hwhw;
5620;6591;6207;48;1178,237447;101;749;-79,939;-81,274;1,335;1,016700234;10,022;9,991;0;hw;hw;669;0,028654339;9,993345661;0,002345661;0,031;hwhw;
6523;6277;3661;44;1212,084287;101;746;-79,816;-82,033;2,217;1,027776386;10,026;9,991;0;hw;hw;669;0,028683282;9,997316718;0,006316718;0,035;hwhw;
6495;6411;4403;48;1214,039511;101;747;-79,809;-81,711;1,902;1,023831899;10,024;9,991;0;hw;hw;669;0,028668813;9,995331187;0,004331187;0,033;hwhw;
810;478;434;20;264,017565;101;740;-86,435;-101,52;15,085;1,174524209;9,08;7,825;1;til;hw;675;0,021349316;9,058650684;1,233650684;1,255;tilhw;
519;438;337;20;258,9600804;101;735;-86,519;-104,231;17,712;1,204718039;9,011;7,825;1;til;hw;675;0,020773516;8,990226484;1,165226484;1,186;tilhw;
677;383;362;24;258,9600804;101;735;-86,519;-103,157;16,638;1,19230458;9,071;7,825;1;til;hw;675;0,021274545;9,049725455;1,224725455;1,246;tilhw;
881;537;416;24;264,9310259;101;741;-86,42;-100,9;14,48;1,167553807;9,086;7,825;1;til;hw;675;0,021399107;9,064600893;1,239600893;1,261;tilhw;
512;478;323;24;231,9705335;101;745;-86,997;-104,081;17,084;1,196374588;9,072;7,825;1;til;hw;675;0,021282858;9,050717142;1,225717142;1,247;tilhw;
914;1259;1174;24;254,995679;101;748;-86,586;-96,03;9,444;1,10907075;9,03;7,825;1;til;hw;675;0,020932659;9,009067341;1,184067341;1,205;tilhw;
557;356;429;24;262,9861161;101;735;-86,452;-103,895;17,443;1,201765141;9,003;7,825;1;til;hw;675;0,020706374;8,982293626;1,157293626;1,178;tilhw;
128;1218;1100;20;281,0171476;101;743;-86,164;-97,496;11,332;1,131516643;9,072;7,825;1;til;hw;675;0,021282858;9,050717142;1,225717142;1,247;tilhw;
1075;1282;953;20;268,9879476;101;748;-86,354;-96,135;9,781;1,113266322;9,094;7,825;1;til;hw;675;0,021465427;9,072534573;1,247534573;1,269;tilhw;
722;445;363;24;223,9921618;101;740;-87,149;-102,526;15,377;1,176444939;9,094;7,825;1;til;hw;675;0,021465427;9,072534573;1,247534573;1,269;tilhw;
484;383;319;20;270,0429361;101;744;-86,337;-104,989;18,652;1,216037157;8,89;7,825;1;til;hw;675;0,019749396;8,870250604;1,045250604;1,065;tilhw;
523;515;357;28;258,9600804;101;741;-86,519;-103,59;17,071;1,197309262;9,043;7,825;1;til;hw;675;0,021041287;9,021958713;1,196958713;1,218;tilhw;
331;397;298;20;264,9310259;101;742;-86,42;-106,312;19,892;1,230178199;9,068;7,825;1;til;hw;675;0,0212496;9,0467504;1,2217504;1,243;tilhw;
415;391;354;24;255,9957889;101;741;-86,569;-105,29;18,721;1,216255241;9,028;7,825;1;til;hw;675;0,020915928;9,007084072;1,182084072;1,203;tilhw;
683;474;419;28;259,9757389;101;746;-86,502;-102,447;15,945;1,184330998;9,028;7,825;1;til;hw;675;0,020915928;9,007084072;1,182084072;1,203;tilhw;
5789;5966;3770;48;1213,201172;101;747;-79,812;-82,619;2,807;1,03517015;1,252;1,011;1;esl;hw;677;-0,107684124;1,359684124;0,348684124;0,241;eslhw;
5938;6385;4756;36;1249,202433;101;745;-79,685;-81,885;2,2;1,027608709;1,272;1,011;1;esl;hw;677;-0,107376795;1,379376795;0,368376795;0,261;eslhw;
6268;6146;3700;36;1376,045585;101;744;-79,265;-82,247;2,982;1,03762064;1,269;1,011;1;esl;hw;677;-0,107423902;1,376423902;0,365423902;0,258;eslhw;
6468;6246;5401;32;1400,982858;101;748;-79,187;-81,411;2,224;1,028085418;1,269;1,011;1;esl;hw;677;-0,107423902;1,376423902;0,365423902;0,258;eslhw;
1984;2108;1348;36;1173,094021;101;750;-79,958;-91,741;11,783;1,147364867;1,944;1,011;1;esl;hw;677;-0,092161494;2,036161494;1,025161494;0,933;eslhw;
1788;2028;1423;40;1124,172148;101;746;-80,143;-92,125;11,982;1,149507755;1,551;1,011;1;esl;hw;677;-0,101852254;1,652852254;0,641852254;0,54;eslhw;
1804;2172;1587;40;1121,070233;101;744;-80,155;-91,618;11,463;1,143010417;1,59;1,011;1;esl;hw;677;-0,100953539;1,690953539;0,679953539;0,579;eslhw;
1425;2167;2024;36;1180,953564;101;745;-79,929;-91,482;11,553;1,14454078;1,566;1,011;1;esl;hw;677;-0,101509133;1,667509133;0,656509133;0,555;eslhw;
2007;2236;1620;40;1107,982297;101;748;-80,206;-91,162;10,956;1,136598259;1,566;1,011;1;esl;hw;677;-0,101509133;1,667509133;0,656509133;0,555;eslhw;
1032;1176;807;36;1102,129993;101;749;-80,229;-96,913;16,684;1,20795473;1,381;1,011;1;esl;hw;677;-0,105455078;1,486455078;0,475455078;0,37;eslhw;
1099;1473;1354;40;1125,208026;101;747;-80,139;-94,657;14,518;1,181160234;1,553;1,011;1;esl;hw;677;-0,101806696;1,654806696;0,643806696;0,542;eslhw;
1164;1402;835;40;1136,14254;101;743;-80,097;-95,786;15,689;1,195875002;1,387;1,011;1;esl;hw;677;-0,105338866;1,492338866;0,481338866;0,376;eslhw;
1121;1239;1030;36;1109,003256;101;743;-80,202;-95,968;15,766;1,196578639;1,551;1,011;1;esl;hw;677;-0,101852254;1,652852254;0,641852254;0,54;eslhw;
5809;5899;4512;44;1139,023859;101;749;-80,086;-82,337;2,251;1,028107285;6,159;6,113;0;hw;hw;686;-0,009340959;6,168340959;0,055340959;0,046;hwhw;
6333;6390;4282;40;1231,211948;101;745;-79,748;-81,858;2,11;1,026458344;6,142;6,113;0;hw;hw;686;-0,009565859;6,151565859;0,038565859;0,029;hwhw;
5388;6538;6193;40;1299,070801;101;747;-79,515;-81,407;1,892;1,023794253;6,133;6,113;0;hw;hw;686;-0,00968519;6,14268519;0,02968519;0,02;hwhw;
5299;5664;4204;48;1209,018152;101;751;-79,827;-82,914;3,087;1,038671126;6,176;6,113;0;hw;hw;686;-0,009116715;6,185116715;0,072116715;0,063;hwhw;
5937;6056;4299;48;1343,175685;101;745;-79,37;-82,264;2,894;1,036462139;6,157;6,113;0;hw;hw;686;-0,009367384;6,166367384;0,053367384;0,044;hwhw;
6021;5853;3343;48;1332,087709;101;750;-79,406;-82,704;3,298;1,041533385;6,177;6,113;0;hw;hw;686;-0,009103545;6,186103545;0,073103545;0,064;hwhw;
5883;5981;4445;44;1370,985373;101;745;-79,281;-82,277;2,996;1,037789634;6,154;6,113;0;hw;hw;686;-0,009407038;6,163407038;0,050407038;0,041;hwhw;
5931;5801;3910;52;1400,982858;101;747;-79,187;-82,577;3,39;1,042810057;6,166;6,113;0;hw;hw;686;-0,009248544;6,175248544;0,062248544;0,053;hwhw;
4397;6112;5655;40;1482,28878;101;746;-78,942;-82,348;3,406;1,043145601;6,186;6,113;0;hw;hw;686;-0,008985112;6,194985112;0,081985112;0,073;hwhw;
5029;4855;2892;44;1080,022545;101;747;-80,317;-84,25;3,933;1,048968462;6,137;6,113;0;hw;hw;686;-0,009632131;6,146632131;0,033632131;0,024;hwhw;
5514;6132;4753;48;1374,14582;101;751;-79,271;-82,255;2,984;1,037643022;6,137;6,113;0;hw;hw;686;-0,009632131;6,146632131;0,033632131;0,024;hwhw;
4520;6184;5656;44;1454,229068;101;749;-79,025;-82,252;3,227;1,040835179;6,163;6,113;0;hw;hw;686;-0,009288137;6,172288137;0,059288137;0,05;hwhw;
3625;5755;5236;40;1248,052404;101;749;-79,689;-83,153;3,464;1,043468986;6,146;6,113;0;hw;hw;686;-0,009512882;6,155512882;0,042512882;0,033;hwhw;
5262;5272;3136;44;1180,138072;101;750;-79,932;-83,676;3,744;1,046839814;6,157;6,113;0;hw;hw;686;-0,009367384;6,166367384;0,053367384;0,044;hwhw;
5333;5149;2911;44;1196,004521;101;748;-79,874;-83,803;3,929;1,049189974;6,145;6,113;0;hw;hw;686;-0,009526123;6,154526123;0,041526123;0,032;hwhw;
5576;5662;3701;44;1270,0851;101;749;-79,613;-82,97;3,357;1,04216648;6,176;6,113;0;hw;hw;686;-0,009116715;6,185116715;0,072116715;0,063;hwhw;
3812;5799;5076;40;1239,175508;101;747;-79,72;-83,138;3,418;1,042875063;6,164;6,113;0;hw;hw;686;-0,009274937;6,173274937;0,060274937;0,051;hwhw;
4752;5957;5245;48;1379,217698;101;747;-79,255;-82,502;3,247;1,040969024;6,154;6,113;0;hw;hw;686;-0,009407038;6,163407038;0,050407038;0,041;hwhw;
4535;6170;5709;40;1454,229068;101;751;-79,025;-82,225;3,2;1,040493515;6,171;6,113;0;hw;hw;686;-0,009182601;6,180182601;0,067182601;0,058;hwhw;
5210;5333;3420;44;1190,235286;101;745;-79,895;-83,547;3,652;1,045709994;6,145;6,113;0;hw;hw;686;-0,009526123;6,154526123;0,041526123;0,032;hwhw;
5094;4981;3082;48;1129,101076;101;749;-80,124;-84,026;3,902;1,048699516;6,136;6,113;0;hw;hw;686;-0,009645392;6,145645392;0,032645392;0,023;hwhw;
5720;5611;3567;44;1344,103838;101;748;-79,367;-82,965;3,598;1,045333703;6,133;6,113;0;hw;hw;686;-0,00968519;6,14268519;0,02968519;0,02;hwhw;
5707;6007;4390;44;1386,222109;101;748;-79,233;-82,385;3,152;1,039781404;6,157;6,113;0;hw;hw;686;-0,009367384;6,166367384;0,053367384;0,044;hwhw;
5008;5480;4066;48;1191,057755;101;747;-79,892;-83,274;3,382;1,042332148;6,154;6,113;0;hw;hw;686;-0,009407038;6,163407038;0,050407038;0,041;hwhw;
5252;5115;3168;48;1191,057755;101;749;-79,892;-83,779;3,887;1,048653182;6,167;6,113;0;hw;hw;686;-0,009235351;6,176235351;0,063235351;0,054;hwhw;
4987;5312;3677;48;1140,073422;101;748;-80,082;-83,591;3,509;1,043817587;6,142;6,113;0;hw;hw;686;-0,009565859;6,151565859;0,038565859;0,029;hwhw;
5025;5485;3965;44;1204,017561;101;747;-79,845;-83,31;3,465;1,043396581;6,16;6,113;0;hw;hw;686;-0,00932775;6,16932775;0,05632775;0,047;hwhw;
5612;5431;3177;44;1248,052404;101;747;-79,689;-83,308;3,619;1,045414047;6,186;6,113;0;hw;hw;686;-0,008985112;6,194985112;0,081985112;0,073;hwhw;
5404;6066;4766;48;1348,133253;101;744;-79,354;-82,346;2,992;1,037704464;6,163;6,113;0;hw;hw;686;-0,009288137;6,172288137;0,059288137;0,05;hwhw;
5306;5384;3567;48;1231,211948;101;747;-79,748;-83,383;3,635;1,04558108;6,157;6,113;0;hw;hw;686;-0,009367384;6,166367384;0,053367384;0,044;hwhw;
5520;4940;2826;40;1228,097426;101;744;-79,759;-83,842;4,083;1,051191715;6,16;6,113;0;hw;hw;686;-0,00932775;6,16932775;0,05632775;0,047;hwhw;
5397;5039;3078;52;1223,017922;101;746;-79,777;-83,765;3,988;1,049989345;6,174;6,113;0;hw;hw;686;-0,009143063;6,183143063;0,070143063;0,061;hwhw;
4893;5983;4843;40;1321,091266;101;750;-79,442;-82,625;3,183;1,040066967;6,186;6,113;0;hw;hw;686;-0,008985112;6,194985112;0,081985112;0,073;hwhw;
4894;5466;4311;44;1237,179802;101;749;-79,727;-83,228;3,501;1,043912351;6,163;6,113;0;hw;hw;686;-0,009288137;6,172288137;0,059288137;0,05;hwhw;
5725;6137;4507;44;1411,993902;101;745;-79,153;-82,247;3,094;1,039088853;6,157;6,113;0;hw;hw;686;-0,009367384;6,166367384;0,053367384;0,044;hwhw;
5862;5792;3965;48;1382,078851;101;746;-79,246;-82,602;3,356;1,042349141;6,163;6,113;0;hw;hw;686;-0,009288137;6,172288137;0,059288137;0,05;hwhw;
5950;6163;4451;44;1379,217698;101;747;-79,255;-82,132;2,877;1,036300549;6,136;6,113;0;hw;hw;686;-0,009645392;6,145645392;0,032645392;0,023;hwhw;
5305;6252;5004;40;1390,057679;101;745;-79,221;-82,175;2,954;1,037288093;6,192;6,113;0;hw;hw;686;-0,008906258;6,200906258;0,087906258;0,079;hwhw;
477;2636;2938;24;770,0746396;101;744;-81,786;-89,837;8,051;1,098439831;9,282;7,99;1;esl;hw;693;0,023001571;9,258998429;1,268998429;1,292;eslhw;
448;2673;2941;28;760,0336508;101;750;-81,843;-89,786;7,943;1,097051672;9,298;7,99;1;esl;hw;693;0,023130351;9,274869649;1,284869649;1,308;eslhw;
923;2732;2574;20;784,0302536;101;747;-81,708;-90,082;8,374;1,102486905;9,31;7,99;1;esl;hw;693;0,023226738;9,286773262;1,296773262;1,32;eslhw;
842;2856;2741;32;754,9754355;101;743;-81,872;-89,683;7,811;1,095405022;9,315;7,99;1;esl;hw;693;0,023266849;9,291733151;1,301733151;1,325;eslhw;
1690;2876;1911;24;766,0071462;101;746;-81,809;-90,129;8,32;1,101700302;9,323;7,99;1;esl;hw;693;0,023330965;9,299669035;1,309669035;1,333;eslhw;
755;2839;2894;24;770,0746396;101;748;-81,786;-89,52;7,734;1,094563862;9,301;7,99;1;esl;hw;693;0,023154464;9,277845536;1,287845536;1,311;eslhw;
1678;3111;2188;24;772,0275905;101;748;-81,775;-89,45;7,675;1,09385509;9,306;7,99;1;esl;hw;693;0,023194628;9,282805372;1,292805372;1,316;eslhw;
577;2827;2975;24;767,9497817;101;750;-81,798;-89,477;7,679;1,093877601;9,315;7,99;1;esl;hw;693;0,023266849;9,291733151;1,301733151;1,325;eslhw;
756;2535;2502;20;773,0949231;101;747;-81,769;-90,601;8,832;1,108011594;9,317;7,99;1;esl;hw;693;0,023282885;9,293717115;1,303717115;1,327;eslhw;
1449;2975;2200;24;763,0145529;101;750;-81,826;-89,842;8,016;1,097963972;9,312;7,99;1;esl;hw;693;0,023242786;9,288757214;1,298757214;1,322;eslhw;
1769;3156;2225;24;786,0185967;101;746;-81,697;-89,263;7,566;1,0926105;9,313;7,99;1;esl;hw;693;0,023250808;9,289749192;1,299749192;1,323;eslhw;
619;2799;2918;24;747,0210182;101;749;-81,918;-89,59;7,672;1,09365463;9,323;7,99;1;esl;hw;693;0,023330965;9,299669035;1,309669035;1,333;eslhw;
2271;3160;1925;24;761,9611372;101;750;-81,832;-89,073;7,241;1,088486167;9,301;7,99;1;esl;hw;693;0,023154464;9,277845536;1,287845536;1,311;eslhw;
1396;3168;2502;24;777,0211162;101;746;-81,747;-89,214;7,467;1,091342802;9,312;7,99;1;esl;hw;693;0,023242786;9,288757214;1,298757214;1,322;eslhw;
637;2831;2905;24;758,1110403;101;750;-81,854;-89,558;7,704;1,094118797;9,319;7,99;1;esl;hw;693;0,023298917;9,295701083;1,305701083;1,329;eslhw;
852;2906;2788;32;765,1257554;101;749;-81,814;-89,536;7,722;1,094384824;9,315;7,99;1;esl;hw;693;0,023266849;9,291733151;1,301733151;1,325;eslhw;
1356;2887;2163;24;758,1110403;101;748;-81,854;-90,108;8,254;1,100838078;9,296;7,99;1;esl;hw;693;0,023114271;9,272885729;1,282885729;1,306;eslhw;
669;2622;2568;24;769,0114768;101;751;-81,792;-90,39;8,598;1,105120305;9,313;7,99;1;esl;hw;693;0,023250808;9,289749192;1,299749192;1,323;eslhw;
1103;2610;2316;28;767,9497817;101;744;-81,798;-90,557;8,759;1,107080858;9,298;7,99;1;esl;hw;693;0,023130351;9,274869649;1,284869649;1,308;eslhw;
